"","TIMESTAMP","D19_D","D28_W","D31_D","D33_D","D39_W","D4_W","D43_D","D7_D","D15_W","D25_W"
"5755",2023-08-09 23:00:00,8589.283,10128.38,8055.465,7078.717,9658.926,9834.867,8018.955,7771.269,11263.8792961995,10998.72
"5756",2023-08-09 23:10:00,8591.697,10129.51,8056.491,7081.132,9660.802,9835.47,8020.431,7773.942,11265.2375316331,10998.57
"5757",2023-08-09 23:20:00,8594.642,10131.25,8057.168,7083.245,9661.484,9835.638,8022.225,7774.608,11266.2114391487,10998.72
"5758",2023-08-09 23:30:00,8597.585,10131.55,8058.693,7085.736,9663.896,9838.036,8024.361,7776.973,11268.1748114921,10998.19
"5759",2023-08-09 23:40:00,8600.755,10134.11,8059.788,7088.376,9665.014,9838.557,8026.507,7779.642,11269.7565042652,10997.96
"5760",2023-08-09 23:50:00,8603.17,10134.34,8062.09,7091.396,9666.474,9839.425,8028.65,7780.733,11270.7396708463,10998.11
"5761",2023-08-10,8605.358,10135.4,8062.493,7093.736,9667.178,9840.568,8030.865,7782.574,11271.8466734716,10998.11
"5762",2023-08-10 00:10:00,8607.697,10135.62,8064.617,7096.302,9667.618,9841.771,8032.683,7784.836,11272.5358004075,10997.96
"5763",2023-08-10 00:20:00,8609.811,10135.7,8066.013,7099.245,9669.6,9842.1,8033.858,7786.678,11273.4389453025,10997.81
"5764",2023-08-10 00:30:00,8611.396,10136.68,8066.202,7100.377,9670.953,9843.006,8035.849,7789.415,11274.6797380763,10997.89
"5765",2023-08-10 00:40:00,8613.434,10137.36,8068.101,7101.962,9671.151,9843.874,8038.431,7790.866,11275.3427180345,10997.89
"5766",2023-08-10 00:50:00,8615.85,10137.36,8069.433,7103.773,9671.299,9844.783,8039.379,7792.938,11275.7491442738,10997.81
"5767",2023-08-10 01:00:00,8616.604,10137.81,8069.38,7105.887,9671.229,9845.545,8039.998,7794.686,11276.165318493,10997.74
"5768",2023-08-10 01:10:00,8618.868,10137.66,8070.215,7106.415,9671.575,9845.738,8042.414,7797.098,11276.3171750944,10997.74
"5769",2023-08-10 01:20:00,8620.905,10138.42,8071.16,7108.528,9672.74,9846.753,8042.534,7799.322,11277.4311958563,10997.74
"5770",2023-08-10 01:30:00,8621.962,10139.7,8072.029,7111.019,9673.42,9847.438,8044.452,7801.835,11278.4310227932,10997.74
"5771",2023-08-10 01:40:00,8624.906,10140.38,8072.782,7112.453,9674.716,9848.058,8045.732,7803.263,11279.4163020237,10997.74
"5772",2023-08-10 01:50:00,8627.537,10140.45,8073.985,7114.016,9674.626,9848.943,8045.658,7805.146,11279.7522338258,10997.82
"5773",2023-08-10 02:00:00,8627.979,10140.44,8075.603,7115.518,9674.989,9849.385,8047.125,7806.233,11280.0498598182,10997.81
"5774",2023-08-10 02:10:00,8629.157,10141.43,8076.169,7116.358,9676.75,9849.725,8049.042,7808.215,11281.2252632434,10998.06
"5775",2023-08-10 02:20:00,8631.196,10142.11,8076.462,7118.176,9678.438,9851.885,8049.622,7809.388,11282.9425694701,10998.06
"5776",2023-08-10 02:30:00,8633.051,10143.28,8076.587,7118.673,9679.881,9853.016,8052.165,7811.701,11284.3653383469,10998.02
"5777",2023-08-10 02:40:00,8634.787,10144.37,8077.034,7119.473,9681.319,9853.929,8052.612,7812.521,11285.6681187227,10998.79
"5778",2023-08-10 02:50:00,8635.139,10144.69,8079.03,7122.033,9681.92,9854.598,8053.413,7814.822,11286.2750733679,10999.14
"5779",2023-08-10 03:00:00,8637.224,10144.66,8079.92,7122.47,9682.077,9856.045,8055.723,7815.474,11286.8658550205,10999.1
"5780",2023-08-10 03:10:00,8638.639,10144.81,8079.956,7124.614,9682.342,9856.539,8056.808,7818.287,11287.2100150455,10999.27
"5781",2023-08-10 03:20:00,8640.271,10146.01,8080.698,7125.623,9684.829,9857.296,8058.979,7819.405,11288.9155340124,10999.43
"5782",2023-08-10 03:30:00,8641.413,10148,8082.386,7126.826,9685.246,9859.217,8059.014,7821.392,11290.521265393,10999.53
"5783",2023-08-10 03:40:00,8641.985,10148.35,8082.846,7128.747,9686.534,9860.731,8059.099,7823.73,11291.7367933439,10999.59
"5784",2023-08-10 03:50:00,8644.387,10149.73,8083.074,7129.83,9688.191,9862.162,8060.53,7824.56,11293.4389572681,10999.86
"5785",2023-08-10 04:00:00,8645.518,10150.77,8083.074,7131.966,9688.491,9863.364,8061.281,7826.288,11294.3852907037,11000.24
"5786",2023-08-10 04:10:00,8647.588,10151.61,8083.011,7132.099,9690.521,9865.392,8061.97,7827.505,11296.2588144274,11000.02
"5787",2023-08-10 04:20:00,8648.29,10152.08,8083.034,7133.479,9692.352,9865.871,8063.194,7830.308,11297.3380781875,11000.53
"5788",2023-08-10 04:30:00,8649.889,10152.09,8083.064,7135.47,9694.491,9867.034,8065.028,7830.712,11298.6056426934,11000.62
"5789",2023-08-10 04:40:00,8651.455,10152.48,8083.298,7136.545,9696.756,9868.623,8065.036,7833.2,11300.2447016064,11000.79
"5790",2023-08-10 04:50:00,8652.739,10154.86,8084.577,7138.468,9697.885,9868.625,8065.038,7834.931,11301.6084847173,11000.92
"5791",2023-08-10 05:00:00,8654.678,10155.51,8084.652,7138.744,9699.389,9869.752,8067.443,7836.584,11302.8597322368,11000.89
"5792",2023-08-10 05:10:00,8654.511,10155.31,8085.404,7139.669,9700.291,9871.405,8068.044,7836.96,11303.7302557057,11000.61
"5793",2023-08-10 05:20:00,8654.881,10156.6,8086.005,7141.466,9700.291,9871.631,8068.044,7838.989,11304.2960704925,11000.62
"5794",2023-08-10 05:30:00,8655.081,10157.36,8086.081,7141.854,9701.418,9873.06,8068.871,7839.59,11305.5626958406,11000.79
"5795",2023-08-10 05:40:00,8657.376,10158.77,8086.081,7141.94,9701.794,9873.135,8070.073,7839.59,11306.2483575441,11000.85
"5796",2023-08-10 05:50:00,8658.01,10158.89,8086.081,7143.159,9702.771,9873.135,8071.051,7841.619,11306.6744525073,11000.84
"5797",2023-08-10 06:00:00,8658.235,10158.8,8086.081,7142.87,9703.297,9873.135,8071.051,7842.445,11306.8366647288,11000.21
"5798",2023-08-10 06:10:00,8659.018,10158.83,8086.081,7144.177,9703.297,9873.135,8071.051,7842.596,11306.8470602336,10999.87
"5799",2023-08-10 06:20:00,8659.759,10158.91,8086.081,7145.057,9703.297,9873.209,8071.051,7842.596,11306.9066339252,10999.42
"5800",2023-08-10 06:30:00,8660.916,10158.85,8086.081,7145.016,9703.297,9873.135,8071.802,7844.324,11306.8555431616,10998.98
"5801",2023-08-10 06:40:00,8660.885,10158.72,8086.081,7144.924,9703.297,9873.135,8072.779,7845.602,11306.8066377016,10998.77
"5802",2023-08-10 06:50:00,8660.681,10158.48,8086.155,7144.759,9703.297,9873.135,8072.553,7845.602,11306.7159937688,10998.13
"5803",2023-08-10 07:00:00,8660.782,10158.6,8086.23,7144.843,9703.297,9873.209,8072.553,7845.602,11306.7886638563,10998.18
"5804",2023-08-10 07:10:00,8660.9,10158.74,8086.155,7144.938,9703.297,9873.284,8072.704,7845.602,11306.8699237563,10998.48
"5805",2023-08-10 07:20:00,8660.781,10158.6,8086.081,7144.843,9703.297,9873.135,8072.704,7845.602,11306.758463003,10998.18
"5806",2023-08-10 07:30:00,8660.966,10158.82,8086.081,7144.993,9703.297,9873.135,8072.553,7845.602,11306.8440025535,10998.64
"5807",2023-08-10 07:40:00,8660.689,10158.67,8086.081,7144.891,9703.297,9873.135,8072.478,7845.602,11306.7902442858,10998.41
"5808",2023-08-10 07:50:00,8659.289,10158.71,8084.502,7144.919,9703.822,9873.135,8071.051,7845.602,11307.0123114727,10998.68
"5809",2023-08-10 08:00:00,8658.381,10158.88,8081.271,7145.041,9704.725,9873.135,8066.992,7845.602,11307.4290750505,10998.64
"5810",2023-08-10 08:10:00,8657.822,10158.94,8075.86,7145.08,9704.424,9873.135,8060.98,7845.602,11307.3450210943,10999
"5811",2023-08-10 08:20:00,8653.996,10158.88,8071.351,7145.038,9704.649,9873.209,8053.465,7844.474,11307.4426633033,10999.61
"5812",2023-08-10 08:30:00,8649.868,10158.82,8066.241,7143.408,9704.574,9873.209,8046.477,7842.596,11307.3924624835,10999.85
"5813",2023-08-10 08:40:00,8644.916,10158.85,8058.15,7142.378,9704.514,9873.073,8040.189,7839.692,11307.3286915268,11000.49
"5814",2023-08-10 08:50:00,8642.588,10158.07,8049.286,7138.132,9704.273,9872.385,8032.825,7836.237,11306.6770331592,11000.9
"5815",2023-08-10 09:00:00,8638.568,10155.47,8041.395,7131.932,9703.374,9868.1,8027.116,7832.257,11303.7270406677,11001.01
"5816",2023-08-10 09:10:00,8634.312,10150.21,8033.495,7125.885,9702.553,9863.296,8021.17,7828.94,11299.6191331012,11000.3
"5817",2023-08-10 09:20:00,8629.643,10143.64,8025.203,7117.56,9689.736,9857.058,8016.355,7823.987,11289.8571256358,10999.06
"5818",2023-08-10 09:30:00,8624.396,10139.17,8017.441,7103.962,9677.119,9848.662,8012.784,7816.97,11280.0273894282,10998.14
"5819",2023-08-10 09:40:00,8621.976,10135.5,8011.879,7088.225,9667.563,9840.06,8010.317,7809.548,11271.5799678362,10998.23
"5820",2023-08-10 09:50:00,8621.912,10131.28,8005.223,7082.209,9658.32,9830.001,8005.373,7803.713,11262.5805802401,10996.56
"5821",2023-08-10 10:00:00,8621.881,10123.16,7998.923,7076.522,9651.357,9819.493,7998.998,7800.51,11252.7827225749,10981.43
"5822",2023-08-10 10:10:00,8621.376,10118.91,7995.371,7076.016,9641.525,9809.142,7998.969,7797.331,11243.4622304579,10974.58
"5823",2023-08-10 10:20:00,8620.333,10117.29,7990.957,7073.875,9640.114,9796.751,7999.371,7790.823,11237.7940266603,10969.34
"5824",2023-08-10 10:30:00,8620.008,10112.38,7987.444,7065.61,9636.814,9783.084,7999.314,7781.227,11229.590307683,10966.88
"5825",2023-08-10 10:40:00,8620.443,10109.85,7984.2,7056.103,9626.718,9772.231,7999.228,7770.323,11220.7193378251,10962.69
"5826",2023-08-10 10:50:00,8620.418,10098.81,7982.9,7053.44,9615.63,9765.351,7999.127,7757.906,11209.7296694282,10963.72
"5827",2023-08-10 11:00:00,8620.275,10089.66,7980.901,7051.536,9609.674,9758.198,7998.923,7739.077,11201.2179344298,10965.35
"5828",2023-08-10 11:10:00,8619.821,10086.94,7980.217,7045.18,9606.638,9751.537,7998.396,7724.22,11196.4746363015,10964.92
"5829",2023-08-10 11:20:00,8619.299,10087.46,7977.319,7031.851,9602.827,9748.471,7997.975,7709.242,11193.9582718736,10964.93
"5830",2023-08-10 11:30:00,8619.031,10088.58,7975.101,7020.469,9604.418,9745.326,7998.011,7701.021,11193.7092107259,10966.1
"5831",2023-08-10 11:40:00,8615.035,10088.65,7969.887,7012.787,9608.51,9743.409,7998.429,7697.759,11194.6093388661,10967.22
"5832",2023-08-10 11:50:00,8609.732,10089.3,7966.948,7008.923,9612.631,9740.694,7999.171,7697.375,11195.3921440803,10969.76
"5833",2023-08-10 12:00:00,8606.634,10091.41,7967.172,7006.805,9616.083,9740.393,8000.446,7700.152,11197.3850772895,10970.88
"5834",2023-08-10 12:10:00,8602.71,10092.39,7967.548,7002.428,9617.285,9740.393,8000.897,7700.828,11198.2037342982,10972.54
"5835",2023-08-10 12:20:00,8595.09,10094.65,7967.698,7001.372,9618.638,9740.542,8002.399,7703.081,11199.6420715359,10972.84
"5836",2023-08-10 12:30:00,8591.771,10094.73,7967.698,7001.372,9620.74,9742.945,8003.751,7704.81,11201.4133061456,10972.84
"5837",2023-08-10 12:40:00,8589.658,10094.8,7967.772,7001.674,9623.22,9743.396,8004.052,7706.387,11202.6204698284,10972.84
"5838",2023-08-10 12:50:00,8585.584,10095.18,7968.073,7002.428,9623.22,9744.674,8006.38,7706.387,11203.2287324764,10972.84
"5839",2023-08-10 13:00:00,8579.246,10095.78,7970.401,7002.806,9624.045,9748.955,8007.732,7706.387,11205.4449920223,10972.84
"5840",2023-08-10 13:10:00,8573.652,10095.67,7970.777,7002.821,9625.247,9749.78,8008.558,7706.387,11206.1963137661,10972.63
"5841",2023-08-10 13:20:00,8569.839,10095.92,7970.777,7002.716,9625.322,9750.833,8009.534,7706.387,11206.7321110619,10972.58
"5842",2023-08-10 13:30:00,8563.407,10095.48,7971.228,7003.042,9625.473,9750.908,8011.112,7706.387,11206.6557573419,10972.27
"5843",2023-08-10 13:40:00,8554.272,10094.95,7972.129,7003.497,9625.998,9751.058,8012.614,7706.387,11206.7048433025,10971.77
"5844",2023-08-10 13:50:00,8551.279,10094.6,7972.354,7003.358,9626.224,9752.109,8012.84,7706.387,11207.0338639713,10971.22
"5845",2023-08-10 14:00:00,8551.129,10094.42,7972.505,7003.237,9626.224,9752.41,8012.915,7706.387,11207.0795818975,10970.43
"5846",2023-08-10 14:10:00,8551.088,10094.15,7972.73,7003.202,9626.224,9752.41,8014.267,7706.387,11206.9814601933,10969.25
"5847",2023-08-10 14:20:00,8551.077,10092.93,7972.655,7001.006,9626.224,9752.41,8014.642,7706.387,11206.5209304895,10968.33
"5848",2023-08-10 14:30:00,8551.301,10092.92,7972.655,6987.124,9626.224,9752.41,8015.694,7706.387,11206.5172589858,10964.47
"5849",2023-08-10 14:40:00,8551.149,10093,7972.729,6965.098,9626.224,9752.41,8015.994,7706.387,11206.5471047771,10962.51
"5850",2023-08-10 14:50:00,8549.415,10093.22,7972.447,6946.994,9626.153,9752.339,8017.888,7706.255,11206.5694323332,10961.61
"5851",2023-08-10 15:00:00,8543.003,10093.68,7972.309,6933.038,9626.166,9752.354,8018.725,7705.213,11206.7527573156,10961.68
"5852",2023-08-10 15:10:00,8533.573,10094.21,7972.641,6922.101,9626.206,9752.393,8018.833,7704.419,11206.9847905639,10961.91
"5853",2023-08-10 15:20:00,8526.785,10094.36,7972.3,6917.726,9627.602,9753.846,8023.464,7703.343,11208.1422231989,10961.68
"5854",2023-08-10 15:30:00,8524.823,10094.28,7972.261,6939.299,9634.057,9761.518,8024.688,7703.219,11213.668667592,10960.17
"5855",2023-08-10 15:40:00,8522.334,10094.43,7971.419,6957.931,9635.104,9764.593,8024.747,7703.276,11215.2888448112,10960.4
"5856",2023-08-10 15:50:00,8508.304,10094.43,7968.455,6958.158,9635.151,9766.37,8024.787,7703.314,11216.0092701987,10960.48
"5857",2023-08-10 16:00:00,8491.029,10094.73,7966.793,6957.931,9635.126,9767.244,8024.702,7702.783,11216.4367037509,10960.55
"5858",2023-08-10 16:10:00,8476.094,10095.41,7964.927,6958.61,9637.632,9767.258,8024.726,7701.904,11217.6617166061,10960.7
"5859",2023-08-10 16:20:00,8465.231,10095.94,7963.061,6960.798,9637.992,9767.181,8024.65,7701.681,11217.9715990529,10961.38
"5860",2023-08-10 16:30:00,8460.555,10095.94,7963.018,6960.948,9637.94,9767.127,8024.607,7700.888,11217.9311590377,10962.06
"5861",2023-08-10 16:40:00,8460.555,10096.24,7964.068,6961.326,9640.544,9766.941,8024.461,7699.998,11219.0001455704,10963.42
"5862",2023-08-10 16:50:00,8460.555,10096.62,7964.194,6962.834,9642.326,9767.005,8024.506,7700.042,11219.8416489299,10964.02
"5863",2023-08-10 17:00:00,8458.896,10098.96,7964.055,6964.72,9643.749,9765.724,8024.666,7698.626,11220.7696457188,10965.53
"5864",2023-08-10 17:10:00,8454.896,10098.96,7964.275,6970.151,9643.863,9766.151,8026.151,7696.885,11220.9704695958,10969.15
"5865",2023-08-10 17:20:00,8452.333,10098.96,7965.799,6975.206,9645.332,9766.479,8027.387,7696.843,11221.6729222142,10971.72
"5866",2023-08-10 17:30:00,8451.502,10099.26,7966.002,6980.259,9646.926,9766.653,8027.588,7695.759,11222.4565567829,10972.7
"5867",2023-08-10 17:40:00,8451.502,10100.24,7965.876,6983.427,9646.776,9766.573,8027.464,7695.265,11222.7518761846,10972.92
"5868",2023-08-10 17:50:00,8452.291,10101.93,7965.772,6985.053,9646.65,9766.746,8027.359,7693.737,11223.4017765459,10973.25
"5869",2023-08-10 18:00:00,8454.924,10102.63,7965.96,6986.089,9646.866,9767.051,8028.591,7693.534,11223.8607165599,10974.98
"5870",2023-08-10 18:10:00,8460.473,10103.92,7967.296,6991.572,9646.95,9767.123,8030.462,7688.493,11224.3983667689,10976.1
"5871",2023-08-10 18:20:00,8466.39,10104.29,7971.543,6992.104,9646.994,9767.174,8030.648,7678.988,11224.5682886014,10976.15
"5872",2023-08-10 18:30:00,8469.606,10105.33,7976.592,6991.82,9647.111,9767.287,8031.122,7671.872,11225.0475537665,10975.72
"5873",2023-08-10 18:40:00,8470.883,10105.05,7979.634,6991.629,9646.975,9767.149,8031.083,7670.186,11224.8372508029,10975.42
"5874",2023-08-10 18:50:00,8471.291,10104.91,7983.854,6991.545,9646.912,9769.253,8031.408,7669.987,11225.5655942933,10975.42
"5875",2023-08-10 19:00:00,8472.748,10105.03,7986.469,6991.612,9646.43,9771.779,8031.606,7667.349,11226.3882755268,10977.43
"5876",2023-08-10 19:10:00,8475.753,10105.02,7987.613,6991.979,9647.697,9775.974,8031.548,7665.27,11228.3539928115,10979.53
"5877",2023-08-10 19:20:00,8477.637,10105.19,7988.067,6993.844,9650.267,9781.252,8031.625,7664.816,11231.4083295559,10980.1
"5878",2023-08-10 19:30:00,8479.564,10105.33,7989.335,6997.252,9652.888,9786.572,8031.619,7664.134,11234.4583460078,10981.23
"5879",2023-08-10 19:40:00,8482.275,10105.42,7990.92,7000.25,9656.019,9792.182,8031.474,7664.071,11237.8274021612,10981.85
"5880",2023-08-10 19:50:00,8485.152,10105.61,7992.703,7004.082,9660.159,9796.924,8031.607,7664.424,11241.3354551636,10983.65
"5881",2023-08-10 20:00:00,8489.46,10106.62,7994.034,7007.018,9664.865,9800.276,8031.585,7664.854,11244.8268743687,10987.15
"5882",2023-08-10 20:10:00,8492.34,10109.18,7995.562,7009.834,9670.075,9803.78,8031.671,7665.162,11249.1115887437,10999.1
"5883",2023-08-10 20:20:00,8495.336,10112.89,7996.285,7013.255,9674.686,9808.819,8031.509,7665.006,11254.203484499,10999.44
"5884",2023-08-10 20:30:00,8498.984,10115.5,7999.614,7016.81,9678.316,9815.994,8032.054,7665.384,11259.3749780444,10999.57
"5885",2023-08-10 20:40:00,8501.353,10119.31,8002.661,7019.399,9682.822,9820.045,8034.281,7666.554,11264.0890713214,10999.61
"5886",2023-08-10 20:50:00,8503.472,10122.94,8007.418,7022.648,9688.127,9824.373,8036.485,7667.1,11269.1604274534,10999.62
"5887",2023-08-10 21:00:00,8507.396,10126.87,8011.406,7024.763,9692.621,9828.029,8038.603,7668.849,11273.7436556669,10999.62
"5888",2023-08-10 21:10:00,8510.564,10130.41,8013.802,7027.629,9698.894,9832.059,8040.014,7670.039,11279.0250532138,10999.55
"5889",2023-08-10 21:20:00,8514.638,10132.67,8017.08,7030.043,9702.98,9834.873,8042.617,7672.404,11282.5536795503,10999.32
"5890",2023-08-10 21:30:00,8518.56,10136.07,8020.927,7032.457,9707.068,9837.764,8043.907,7676.093,11286.5055844912,10999.17
"5891",2023-08-10 21:40:00,8522.936,10138.03,8023.776,7035.927,9709.786,9839.803,8045.708,7679.394,11289.0580327921,10999.1
"5892",2023-08-10 21:50:00,8525.952,10139.99,8025.449,7039.17,9712.14,9843.434,8048.208,7682.718,11292.0803616507,10999.55
"5893",2023-08-10 22:00:00,8528.143,10142.95,8028.534,7042.025,9713.498,9845.544,8049.115,7684.977,11294.4757551453,10999.57
"5894",2023-08-10 22:10:00,8531.108,10144.49,8030.788,7044.987,9715.752,9846.671,8051.294,7688.283,11296.364500437,11001.4073902676
"5895",2023-08-10 22:20:00,8534.224,10148.31,8032.741,7048.319,9717.631,9848.698,8053.622,7689.634,11299.3131601088,11004.2131600227
"5896",2023-08-10 22:30:00,8538.607,10151.44,8034.469,7052.448,9719.658,9851.178,8054.974,7693.09,11302.2194454237,11007.0185742837
"5897",2023-08-10 22:40:00,8540.39,10153.86,8036.572,7055.704,9722.361,9852.755,8056.776,7694.742,11304.7342727139,11009.497176977
"5898",2023-08-10 22:50:00,8544.066,10156.19,8038.675,7059.372,9722.588,9855.984,8057.903,7696.771,11306.9798457446,11011.5608094187
"5899",2023-08-10 23:00:00,8547.477,10158.02,8040.177,7062.176,9724.916,9857.638,8060.608,7699.924,11309.189155764,11013.7104410474
"5900",2023-08-10 23:10:00,8551.404,10159.23,8042.355,7065.499,9725.518,9860.942,8060.908,7701.728,11311.1024819514,11015.584041556
"5901",2023-08-10 23:20:00,8554.422,10161.87,8043.032,7068.064,9727.319,9863.646,8062.56,7703.905,11313.8272781246,11018.2454124455
"5902",2023-08-10 23:30:00,8558.043,10163.3,8044.608,7071.308,9728.822,9865.824,8063.913,7707.06,11315.7700984432,11020.1569278553
"5903",2023-08-10 23:40:00,8559.778,10164.06,8045.651,7073.798,9731.154,9868.084,8066.232,7710.954,11317.7937261525,11022.1708439813
"5904",2023-08-10 23:50:00,8562.646,10166.17,8046.449,7076.438,9732.058,9870.346,8068.158,7713.309,11319.7819082234,11024.1140438578
"5905",2023-08-11,8564.682,10167.17,8048.015,7078.238,9734.158,9872.295,8069.881,7715.842,11321.7041411586,11026.0039763498
"5906",2023-08-11 00:10:00,8566.851,10168.74,8049.427,7080.319,9735.666,9873.889,8070.987,7717.994,11323.4815586557,11027.7360585155
"5907",2023-08-11 00:20:00,8570.557,10170.45,8050.001,7083.154,9736.851,9875.675,8072.988,7720.369,11325.2420180912,11029.4622214686
"5908",2023-08-11 00:30:00,8573.196,10170.89,8050.171,7085.815,9738.78,9877.16,8074.133,7722.708,11326.7403940179,11030.9305641068
"5909",2023-08-11 00:40:00,8575.348,10171.29,8050.239,7087.986,9739.241,9877.77,8074.278,7725.479,11327.2978491934,11031.4756640525
"5910",2023-08-11 00:50:00,8577.689,10173.15,8050.483,7090.663,9740.541,9879.82,8075.198,7726.474,11329.2802047159,11033.4026151274
"5911",2023-08-11 01:00:00,8580.275,10175.31,8051.765,7093.07,9742.05,9880.879,8077.232,7728.132,11331.088613233,11035.160146338
"5912",2023-08-11 01:10:00,8582.736,10176.57,8051.766,7095.146,9742.651,9882.457,8078.134,7730.386,11332.3845844186,11036.421022414
"5913",2023-08-11 01:20:00,8584.184,10177.65,8051.917,7098.099,9745.056,9883.283,8080.163,7731.738,11334.0375487875,11038.0345866502
"5914",2023-08-11 01:30:00,8585.62,10177.88,8052.367,7099.233,9745.056,9883.435,8080.313,7733.241,11334.1783527708,11038.174614288
"5915",2023-08-11 01:40:00,8587.732,10177.88,8053.268,7102.026,9745.807,9885.087,8080.688,7734.518,11335.082256171,11039.0497038755
"5916",2023-08-11 01:50:00,8589.997,10179.23,8053.268,7103.535,9748.061,9886.289,8082.116,7737.223,11336.938502653,11040.8365771724
"5917",2023-08-11 02:00:00,8592.034,10180.89,8053.268,7105.195,9749.037,9886.664,8083.243,7738.274,11338.0745383047,11041.9377543485
"5918",2023-08-11 02:10:00,8594.223,10182.25,8053.339,7106.177,9750.402,9887.276,8083.391,7740.898,11339.343252624,11043.179088447
"5919",2023-08-11 02:20:00,8596.26,10182.55,8053.343,7108.817,9751.155,9889.234,8084.97,7743.83,11340.4893680979,11044.2904502959
"5920",2023-08-11 02:30:00,8597.316,10183.84,8053.44,7111.156,9751.425,9889.506,8086.496,7745.728,11341.1791491759,11044.9804460946
"5921",2023-08-11 02:40:00,8599.58,10184.06,8053.629,7113.495,9753.989,9889.736,8086.691,7748.919,11342.3084571355,11046.1028372387
"5922",2023-08-11 02:50:00,8601.165,10185.72,8053.88,7115.005,9754.539,9889.768,8086.711,7751.117,11343.1589865081,11046.9542915354
"5923",2023-08-11 03:00:00,8602.372,10187.08,8053.923,7117.118,9755.486,9889.729,8087.889,7754.55,11344.0022726415,11047.786876008
"5924",2023-08-11 03:10:00,8604.485,10188.52,8054.328,7117.419,9757.225,9889.897,8089.638,7756.075,11345.3266827644,11049.0137199393
"5925",2023-08-11 03:20:00,8605.768,10189.87,8054.917,7119.004,9757.342,9891.217,8089.549,7757.192,11346.3741709012,11050.0499496511
"5926",2023-08-11 03:30:00,8607.858,10190.01,8055.219,7120.331,9757.877,9892.571,8089.631,7758.702,11347.1496930715,11050.7991621415
"5927",2023-08-11 03:40:00,8608.619,10191.12,8055.363,7123.089,9759.71,9892.83,8090.371,7759.898,11348.4102986842,11052.0122532817
"5928",2023-08-11 03:50:00,8611.268,10192.77,8055.917,7124.089,9760.104,9893.449,8092.202,7761.732,11349.4158380632,11052.9806290407
"5929",2023-08-11 04:00:00,8612.587,10194.4,8056.133,7126.448,9760.635,9893.979,8092.418,7761.87,11350.4340421782,11053.9380294796
"5930",2023-08-11 04:10:00,8614.955,10196.02,8056.008,7128.595,9761.4,9895.347,8092.368,7763.174,11351.8572979309,11055.3189930729
"5931",2023-08-11 04:20:00,8617.675,10196.33,8056.284,7129.812,9762.647,9895.392,8093.169,7764.728,11352.4825687875,11055.9192313214
"5932",2023-08-11 04:30:00,8617.958,10197.95,8056.277,7132.293,9763.091,9895.76,8093.84,7765.849,11353.3725358416,11056.8064592124
"5933",2023-08-11 04:40:00,8620.327,10199.39,8056.276,7134.381,9763.09,9897.861,8095.341,7767.801,11354.7421014724,11058.1105138523
"5934",2023-08-11 04:50:00,8621.869,10200.33,8056.419,7135.996,9763.49,9899.313,8095.487,7767.94,11355.7945579649,11059.1336478018
"5935",2023-08-11 05:00:00,8623.744,10201.91,8056.37,7139.078,9765.607,9899.855,8097.464,7769.169,11357.4079166566,11060.7326146262
"5936",2023-08-11 05:10:00,8626.595,10202.47,8056.542,7141.119,9766.5,9901.192,8098.47,7770.543,11358.4731025895,11061.7744445754
"5937",2023-08-11 05:20:00,8627.021,10203.05,8056.753,7141.995,9767.648,9901.902,8098.824,7771.341,11359.4042835767,11062.6747791821
"5938",2023-08-11 05:30:00,8628.324,10204.83,8056.749,7144.413,9769.297,9901.897,8099.046,7774.116,11360.695694476,11063.9885257003
"5939",2023-08-11 05:40:00,8630.143,10205.85,8057.122,7145.087,9770.129,9902.958,8101.153,7774.63,11361.8044417062,11065.0656062043
"5940",2023-08-11 05:50:00,8631.403,10206.29,8057.115,7147.003,9770.115,9904.15,8102.194,7774.62,11362.4155923831,11065.6619144774
"5941",2023-08-11 06:00:00,8633.375,10207.23,8057.156,7148.193,9770.166,9905.404,8102.235,7776.237,11363.2622833569,11066.4714087429
"5942",2023-08-11 06:10:00,8634.185,10208.24,8057.265,7150.608,9770.302,9905.912,8103.024,7777.773,11363.877678866,11067.0698651657
"5943",2023-08-11 06:20:00,8636.953,10209.52,8057.309,7152.983,9770.426,9907.019,8105.319,7777.962,11364.805193996,11067.9772969685
"5944",2023-08-11 06:30:00,8639.123,10209.76,8057.554,7154.677,9770.646,9907.02,8105.639,7780.151,11364.9744213289,11068.1515668249
"5945",2023-08-11 06:40:00,8639.987,10209.8,8057.624,7154.782,9770.81,9907.332,8105.787,7781.123,11365.1728237362,11068.3419797938
"5946",2023-08-11 06:50:00,8641.28,10209.81,8057.682,7157.658,9770.804,9907.252,8106.671,7781.554,11365.1447923479,11068.3139017697
"5947",2023-08-11 07:00:00,8643.018,10209.81,8057.685,7157.735,9770.81,9907.256,8107.502,7782.76,11365.1485974395,11068.3175110241
"5948",2023-08-11 07:10:00,8643.018,10209.96,8057.603,7157.735,9770.708,9907.455,8107.418,7783.731,11365.2454686403,11068.4070414718
"5949",2023-08-11 07:20:00,8644.075,10209.81,8057.938,7157.735,9770.749,9907.498,8107.603,7784.141,11365.2202648529,11068.3834609379
"5950",2023-08-11 07:30:00,8644.528,10209.81,8058.097,7157.735,9771.195,9907.342,8107.462,7784.077,11365.3298561427,11068.4893754451
"5951",2023-08-11 07:40:00,8645.585,10209.81,8057.943,7157.735,9771.582,9907.504,8107.533,7784.146,11365.5451442517,11068.687044855
